id,title,houseIcon,dealDate,totalPrice,positionIcon,source,unitPrice,dealHouseTxt
3089,宝星国际二期 1室1厅 63.49平米,南 | 精装 | 有电梯,2018.03.09,520,中楼层(共25层) 2006年建板塔结合,链家成交,82539,404
3090,华亭嘉园 1室1厅 108.31平米,东 北 | 精装 | 有电梯,2018.03.09,770,中楼层(共32层) 2000年建塔楼,链家成交,71296,1071
3092,大西洋新城G区 2室2厅 93.36平米,西 | 精装 | 有电梯,2018.03.09,878,低楼层(共27层) 2012年建板塔结合,链家成交,94408,1023
3093,瞰都国际 1室0厅 39.44平米,西北 | 精装 | 有电梯,2018.03.09,300,中楼层(共17层) 2006年建塔楼,链家成交,76923,532
3094,炫特嘉园三期 1室1厅 63.39平米,南 | 精装 | 有电梯,2018.03.09,410,中楼层(共25层) 2006年建板塔结合,链家成交,65079,3000
3096,安华西里一区 2室1厅 60.98平米,西 | 简装 | 有电梯,2018.03.09,445,中楼层(共11层) 1990年建板塔结合,链家成交,74166,203
3097,首开常青藤三期 3室1厅 97.24平米,南 北 | 精装 | 有电梯,2018.03.08,650,中楼层(共9层) 2013年建板楼,链家成交,67010,3000
3098,安华里五区 2室1厅 49.43平米,东 西 | 精装 | 无电梯,2018.03.08,430,底层(共6层) 1983年建板楼,链家成交,87755,991
3099,定福景园 2室1厅 86.76平米,南 北 | 简装 | 无电梯,2018.03.08,430,中楼层(共6层) 2006年建板楼,链家成交,50000,391
3100,潘家园小区 2室1厅 71.17平米,西南 | 简装 | 有电梯,2018.03.08,426,高楼层(共12层) 1996年建板楼,链家成交,60000,1068
3101,朝丰家园 3室2厅 110.6平米,南 北 | 精装 | 有电梯,2018.03.08,505,中楼层(共11层) 2009年建板楼,链家成交,45909,3000
3103,东恒时代三期 1室1厅 64.15平米,西 | 精装 | 有电梯,2018.03.08,430,低楼层(共27层) 2008年建塔楼,链家成交,67187,977
3104,北京新天地 2室2厅 101.78平米,西南 | 精装 | 有电梯,2018.03.08,532,高楼层(共28层) 2008年建板塔结合,链家成交,52673,1009
3105,京通苑 3室2厅 106.22平米,东北 | 简装 | 有电梯,2018.03.07,420,中楼层(共18层) 2000年建塔楼,链家成交,39622,968
3106,安贞里 1室1厅 58.43平米,南 | 其他 | 有电梯,2018.03.07,450,低楼层(共17层) 1986年建塔楼,链家成交,77586,1006
3107,石佛营东里小区 1室1厅 46.51平米,南 北 | 简装 | 有电梯,2018.03.07,290,高楼层(共13层) 1992年建板塔结合,链家成交,63043,3000
3108,西坝河东里 1室0厅 39.7平米,东 | 简装 | 无电梯,2018.03.07,280,高楼层(共6层) 1986年建板楼,链家成交,71794,973
3110,安苑北里 2室2厅 70.37平米,东南 | 精装 | 有电梯,2018.03.07,528,低楼层(共25层) 1989年建塔楼,链家成交,75428,322
3111,保利中央公园 4室2厅 178.64平米,南 北 | 精装 | 有电梯,2018.03.07,2020,低楼层(共25层) 2012年建板楼,链家成交,113483,718
3112,华贸城 1室1厅 53.05平米,南 | 精装 | 有电梯,2018.03.07,480,高楼层(共17层) 2011年建板塔结合,链家成交,90566,650
3113,弘善家园 1室0厅 40.25平米,西南 | 精装 | 有电梯,2018.03.07,240,低楼层(共26层) 2009年建板塔结合,链家成交,60000,698
3114,北苑家园清友园 2室2厅 107.27平米,东南 | 精装 | 有电梯,2018.03.07,550,高楼层(共25层) 2002年建塔楼,链家成交,51401,3000
3115,延静东里 2室2厅 93.19平米,西 | 精装 | 有电梯,2018.03.07,525,低楼层(共26层) 1999年建塔楼,链家成交,56451,793
3116,新源南路 2室1厅 62.08平米,东南 | 简装 | 有电梯,2018.03.07,410,顶层(共16层) 1984年建板塔结合,链家成交,66129,956
3117,海华堂 2室1厅 90.75平米,东南 | 精装 | 有电梯,2018.03.06,550,中楼层(共33层) 2008年建塔楼,链家成交,61111,479
3118,道家园 2室1厅 63.79平米,南 北 | 精装 | 有电梯,2018.03.06,399,顶层(共12层) 1991年建板塔结合,链家成交,63333,1007
3119,蓝色家族 1室1厅 77.38平米,东北 | 精装 | 有电梯,2018.03.06,530,中楼层(共37层) 2003年建板塔结合,链家成交,68831,263
3120,西坝河东里 1室1厅 44.94平米,西南 | 精装 | 有电梯,2018.03.06,312,中楼层(共18层) 1987年建塔楼,链家成交,70909,3000
3121,兴隆家园 1室1厅 64.21平米,北 | 精装 | 有电梯,2018.03.06,385,高楼层(共22层) 2005年建板塔结合,链家成交,60156,1188
3122,炫特嘉园一期 1室0厅 39.83平米,南 | 精装,2018.03.06,260,低楼层(共22层) 2004年建塔楼,链家成交,66666,1156
3123,世华泊郡 2室1厅 89.05平米,南 | 精装 | 有电梯,2018.03.06,670,高楼层(共27层) 2012年建板塔结合,链家成交,75280,3000
3125,潘家园东里 2室1厅 62.21平米,南 西 | 精装 | 有电梯,2018.03.05,420,高楼层(共18层) 1992年建塔楼,链家成交,67741,533
3126,小关北里 2室1厅 74.48平米,南 北 | 精装 | 有电梯,2018.03.05,550,高楼层(共14层) 1996年建板楼,链家成交,74324,785
3127,双柳巷 2室1厅 64.05平米,南 北 | 精装 | 无电梯,2018.03.05,310,中楼层(共5层) 1983年建板楼,链家成交,48437,624
3128,兴隆家园 3室1厅 133.89平米,南 | 精装 | 有电梯,2018.03.05,820,低楼层(共24层) 2002年建塔楼,链家成交,61654,995
3129,京通苑 1室1厅 61平米,南 北 | 简装,2018.03.05,290,中楼层(共6层) 1998年建板楼,链家成交,47540,966
3130,枣营西里 2室1厅 72.49平米,东 北 | 精装 | 有电梯,2018.03.04,529,中楼层(共18层) 1992年建塔楼,链家成交,73472,452
3131,远洋一方溪语苑 2室1厅 76.48平米,西北 | 精装 | 有电梯,2018.03.04,409,中楼层(共11层) 2012年建板塔结合,链家成交,53815,3000
3132,安华里一区 2室1厅 50.13平米,南 北 | 简装 | 无电梯,2018.03.04,446,底层(共6层) 1985年建板楼,链家成交,89200,839
3133,高家园四区 2室1厅 64.31平米,西南 | 精装 | 有电梯,2018.03.04,370,高楼层(共16层) 1987年建塔楼,链家成交,57812,987
3134,美利山 2室2厅 81.05平米,东 西 | 精装 | 有电梯,2018.03.04,545,中楼层(共8层) 2009年建板楼,链家成交,67283,3000
3135,紫薇天悦 3室2厅 149.8平米,东南 | 精装,2018.03.04,1290,低楼层(共24层) 2009年建塔楼,链家成交,86577,793
3136,北京新天地 1室1厅 69.48平米,西北 | 精装 | 有电梯,2018.03.04,370,顶层(共27层) 2009年建板塔结合,链家成交,53623,3000
3137,百环家园 2室1厅 109.46平米,东 | 简装 | 有电梯,2018.03.04,630,高楼层(共28层) 2005年建塔楼,链家成交,57798,824
3138,阳光新干线 2室1厅 103.78平米,南 | 简装,2018.03.04,890,中楼层(共16层) 2002年建板塔结合,链家成交,86407,635
3139,安苑北里 3室1厅 75.54平米,西南 | 简装 | 有电梯,2018.03.04,540,中楼层(共25层) 1989年建塔楼,链家成交,72000,322
3140,西八间北里 2室1厅 60.44平米,南 北 | 其他 | 无电梯,2018.03.03,350,顶层(共6层) 1991年建板楼,链家成交,58333,466
3141,柏林爱乐二期 1室0厅 46.49平米,西 | 其他 | 有电梯,2018.03.03,298,中楼层(共11层) 2004年建板楼,链家成交,64782,1013
3142,美华世纪 2室1厅 62.33平米,东 西 | 精装,2018.03.03,500,高楼层(共11层) 2004年建塔楼,链家成交,80645,859
3143,妇联小区 1室1厅 46.63平米,东南 | 精装 | 有电梯,2018.03.03,240,低楼层(共16层) 1995年建塔楼,链家成交,52173,3000
3144,富力城D区 3室1厅 159.33平米,南 北 | 其他 | 有电梯,2018.03.03,1750,高楼层(共22层) 2007年建板塔结合,链家成交,110062,898
3145,安慧里一区 2室1厅 54.97平米,南 北 | 精装 | 无电梯,2018.03.03,415,高楼层(共6层) 1990年建板楼,链家成交,76851,3000
3146,南湖东园二区 1室1厅 58.96平米,西南 | 精装 | 有电梯,2018.03.02,416,低楼层(共20层) 1998年建塔楼,链家成交,71724,533
3147,磨房北里 2室1厅 56.68平米,南 北 | 精装,2018.03.02,370,中楼层(共6层) 1994年建板楼,链家成交,66071,833
3148,健翔国际公寓 1室0厅 33.58平米,西 | 简装 | 有电梯,2018.03.01,245,顶层(共13层) 2007年建塔楼,链家成交,74242,588
3149,冠城大通澜石 3室2厅 120.47平米,南 北 | 其他 | 有电梯,2018.02.28,1500,低楼层(共26层) 2012年建板楼,链家成交,125000,372
3150,曙光里 1室1厅 45.37平米,东南 | 精装 | 无电梯,2018.02.28,320,高楼层(共6层) 1993年建板楼,链家成交,71111,966
3151,东平里 2室1厅 65.53平米,南 北 | 毛坯,2018.02.28,260,底层(共6层) 1994年建板楼,链家成交,40000,3000
3152,首开常青藤三期 3室1厅 93.02平米,东 南 北 | 精装 | 有电梯,2018.02.28,640,高楼层(共9层) 2012年建板楼,链家成交,68817,3000
3153,华发颐园 1室0厅 59.62平米,西 | 精装 | 有电梯,2018.02.28,330,中楼层(共19层) 2007年建板塔结合,链家成交,55932,247
3154,晨曦园 2室2厅 109.51平米,南 | 简装 | 有电梯,2018.02.28,538,高楼层(共28层) 2000年建塔楼,链家成交,49357,3000
3155,西坝河南里 1室1厅 42.04平米,南 | 精装 | 无电梯,2018.02.28,315,低楼层(共6层) 1988年建板楼,链家成交,75000,915
3156,安苑东里一区 1室0厅 33.49平米,北 | 简装 | 有电梯,2018.02.28,265,顶层(共6层) 2004年建板楼,链家成交,80303,976
3157,筑华年 2室1厅 84.73平米,南 北 | 精装,2018.02.28,610,低楼层(共28层) 2010年建板楼,链家成交,72619,3000
3158,团结湖北四条 3室1厅 61.85平米,南 北 | 简装 | 无电梯,2018.02.27,420,低楼层(共6层) 1978年建板楼,链家成交,68852,899
3159,夏都盈座 1室0厅 55.72平米,东 | 简装 | 有电梯,2018.02.27,435,中楼层(共22层) 2003年建板楼,链家成交,79090,251
3160,朝阳公园西里北区 1室1厅 46.45平米,东 西 | 精装 | 无电梯,2018.02.27,315,低楼层(共6层) 1993年建板楼,链家成交,68478,561
3161,安贞西里 1室1厅 38.88平米,北 | 精装 | 有电梯,2018.02.27,296,低楼层(共16层) 1985年建塔楼,链家成交,77894,776
3162,望京西园三区 2室1厅 112.21平米,东南 | 简装 | 有电梯,2018.02.27,720,高楼层(共28层) 2000年建塔楼,链家成交,64285,810
3163,安圣苑 2室1厅 99.04平米,南 西 | 简装 | 有电梯,2018.02.27,693,中楼层(共18层) 2000年建塔楼,链家成交,70000,497
3164,南平里 2室1厅 56.95平米,南 | 精装 | 无电梯,2018.02.26,225,高楼层(共6层) 1988年建板楼,链家成交,40178,3000
3165,农光里 2室1厅 52.11平米,南 | 精装,2018.02.26,325,顶层(共5层) 1979年建板楼,链家成交,62500,431
3166,远洋一方林语苑 2室1厅 76.45平米,西北 | 精装 | 有电梯,2018.02.26,400,中楼层(共11层) 2009年建板塔结合,链家成交,52631,3000
3167,远洋一方溪语苑 3室1厅 126.67平米,南 北 | 其他 | 有电梯,2018.02.26,820,顶层(共5层) 2012年建板楼,链家成交,65079,3000
3168,华发颐园 1室0厅 69.45平米,东 | 精装 | 有电梯,2018.02.26,368,低楼层(共19层) 2007年建板塔结合,链家成交,53333,3000
3169,京通苑 3室2厅 132.5平米,东北 | 简装 | 有电梯,2018.02.26,525,中楼层(共18层) 2000年建塔楼,链家成交,39772,905
3170,首都机场南路西里 2室1厅 54.43平米,东 | 其他 | 无电梯,2018.02.26,195,中楼层(共5层) 1980年建板楼,链家成交,36111,3000
3171,亮马嘉园 2室2厅 91.28平米,西南 | 精装 | 有电梯,2018.02.26,610,中楼层(共18层) 2003年建板塔结合,链家成交,67032,1121
3172,京通苑 2室1厅 75.24平米,南 北 | 精装 | 无电梯,2018.02.25,339,底层(共6层) 1997年建板楼,链家成交,45200,1035
3173,东大桥路 1室1厅 42.96平米,南 | 精装 | 有电梯,2018.02.25,365,高楼层(共16层) 1983年建塔楼,链家成交,86904,578
3174,建工家园 2室2厅 93.53平米,东北 | 精装 | 有电梯,2018.02.25,556,高楼层(共23层) 2008年建板塔结合,链家成交,59784,3000
3175,安慧里一区 2室1厅 64.59平米,南 西 | 其他 | 有电梯,2018.02.25,515,中楼层(共25层) 1991年建塔楼,链家成交,80468,917
3176,水碓子西里 2室1厅 55.39平米,南 | 精装 | 有电梯,2018.02.24,375,中楼层(共12层) 1981年建板塔结合,链家成交,68181,866
3177,成苑公寓 2室1厅 66.23平米,南 | 精装 | 无电梯,2018.02.24,555,中楼层(共6层) 1998年建板楼,链家成交,84090,762
3178,鹿港嘉苑 4室1厅 192.1平米,东南 北 | 精装 | 有电梯,2018.02.24,1500,低楼层(共22层) 2007年建板塔结合,链家成交,78125,3000
3179,富力又一城B区 2室1厅 103.84平米,南 西 北 | 精装,2018.02.24,520,中楼层(共10层) 2007年建板楼,链家成交,50485,3000
3180,旭辉奥都 1室0厅 42.97平米,西 | 精装 | 有电梯,2018.02.24,150,中楼层(共19层) 2009年建板塔结合,链家成交,35714,799
3181,都城心屿 1室0厅 49.9平米,西 | 精装 | 有电梯,2018.02.24,335,中楼层(共24层) 2008年建板塔结合,链家成交,68367,1123
3182,北京新天地 2室1厅 95.1平米,西南 | 简装 | 有电梯,2018.02.24,498,顶层(共27层) 2009年建板塔结合,链家成交,52421,3000
3183,银河湾 3室2厅 149.84平米,南 北 | 精装 | 有电梯,2018.02.24,1420,低楼层(共14层) 2010年建板楼,链家成交,95302,1019
3184,弘善家园 2室1厅 82.84平米,南 | 简装 | 有电梯,2018.02.23,500,低楼层(共28层) 2012年建塔楼,链家成交,60975,512
3185,筑华年 1室1厅 64.51平米,西北 | 其他 | 有电梯,2018.02.23,430,高楼层(共24层) 2012年建板楼,链家成交,67187,3000
3186,富力又一城C区 2室1厅 89.01平米,西南 | 精装,2018.02.23,540,高楼层(共23层) 2009年建塔楼,链家成交,60674,3000
3187,西坝河东里 1室1厅 44.49平米,西南 | 精装 | 有电梯,2018.02.23,270,高楼层(共18层) 1988年建塔楼,链家成交,61363,3000
3188,珠江绿洲 2室1厅 102.48平米,南 北 | 精装 | 有电梯,2018.02.23,510,高楼层(共31层) 2004年建塔楼,链家成交,50000,547
3189,北苑家园望春园 2室1厅 98.42平米,南 北 | 其他,2018.02.23,560,高楼层(共23层) 2008年建板塔结合,链家成交,57142,3000
3190,团结湖北五条 2室1厅 57.04平米,南 北 | 其他 | 无电梯,2018.02.13,350,中楼层(共6层) 1979年建板楼,链家成交,61403,386
3191,美利山 1室1厅 61.95平米,东 西 | 精装 | 有电梯,2018.02.13,380,中楼层(共24层) 2009年建板塔结合,链家成交,62295,1024
3192,樱花园 2室1厅 62.86平米,东北 | 其他 | 有电梯,2018.02.11,430,低楼层(共16层) 1989年建塔楼,链家成交,69354,722
3193,八里庄北里小区 1室1厅 50.91平米,南 | 精装 | 无电梯,2018.02.11,325,中楼层(共6层) 1992年建板楼,链家成交,65000,752
3194,定福庄西街 2室1厅 57.1平米,南 北 | 精装,2018.02.11,270,顶层(共6层) 1991年建板楼,链家成交,47368,827
3195,远洋一方新悦一期 2室1厅 88.76平米,东 南 | 精装 | 有电梯,2018.02.11,455,低楼层(共18层) 2012年建板塔结合,链家成交,51704,3000
3196,南湖渠西里 2室1厅 63.88平米,南 北 | 精装 | 无电梯,2018.02.11,405,顶层(共5层) 1986年建板楼,链家成交,64285,3000
3197,天居园 2室1厅 73.84平米,南 | 精装 | 有电梯,2018.02.11,510,中楼层(共32层) 2008年建塔楼,链家成交,69863,397
3198,磨房南里 2室1厅 60.11平米,西南 | 简装 | 有电梯,2018.02.10,330,高楼层(共18层) 1995年建塔楼,链家成交,55000,468
3199,双井东院 2室1厅 60.85平米,南 北 | 精装 | 无电梯,2018.02.10,395,顶层(共6层) 1979年建板楼,链家成交,65833,232
3200,柏林爱乐四期 2室0厅 62.93平米,南 | 精装,2018.02.10,385,高楼层(共21层) 2008年建板楼,链家成交,62096,584
3201,九号公寓 6室2厅 486.86平米,东南 西北 | 精装 | 有电梯,2018.02.10,3200,顶层(共10层) 2008年建板塔结合,链家成交,65843,562
3202,南新园 1室1厅 50.61平米,东 | 精装,2018.02.10,293,中楼层(共24层) 1997年建塔楼,链家成交,58600,822
3203,澳林春天三期 5室2厅 180.25平米,南 北 | 简装 | 无电梯,2018.02.10,1280,顶层(共6层) 2002年建板楼,链家成交,71111,3000
3204,风格派 1室0厅 51.2平米,东 | 简装 | 有电梯,2018.02.09,360,低楼层(共19层) 2007年建板塔结合,链家成交,70588,3000
3205,华贸城 2室2厅 87.51平米,东北 | 精装 | 有电梯,2018.02.09,700,低楼层(共27层) 2012年建板楼,链家成交,80459,835
3206,管庄西里 2室1厅 93.37平米,西 | 精装 | 有电梯,2018.02.09,398,高楼层(共24层) 2004年建塔楼,链家成交,42795,3000
3208,北京新天地 1室1厅 69.94平米,南 | 简装 | 有电梯,2018.02.09,380,中楼层(共28层) 2008年建板塔结合,链家成交,55072,1096
3209,丽都壹号 2室1厅 87.79平米,南 北 | 精装 | 有电梯,2018.02.08,728,低楼层(共22层) 2013年建板楼,链家成交,83678,3000
3210,三源里北小街 1室1厅 46.79平米,西北 | 精装 | 有电梯,2018.02.08,315,高楼层(共16层) 1983年建塔楼,链家成交,68478,1000
3211,天畅园 1室1厅 85.89平米,东北 | 精装 | 有电梯,2018.02.08,468,高楼层(共32层) 2008年建塔楼,链家成交,55058,702
3212,天之骄子 3室2厅 144.91平米,南 北 | 精装 | 有电梯,2018.02.08,1150,中楼层(共12层) 2006年建板楼,链家成交,79861,664
3213,利泽西园 2室1厅 98.34平米,西 | 其他 | 有电梯,2018.02.08,578,低楼层(共24层) 2000年建塔楼,链家成交,58979,634
3214,奥林匹克花园一期 3室2厅 120.52平米,南 北 | 精装 | 无电梯,2018.02.08,860,中楼层(共4层) 2003年建板楼,链家成交,71666,3000
3215,南沙滩小区 1室1厅 48.18平米,东 | 简装 | 有电梯,2018.02.08,350,低楼层(共15层) 1997年建板楼,链家成交,72916,1082
3216,白家庄东里 1室1厅 47.54平米,南 北 | 精装 | 有电梯,2018.02.07,332,高楼层(共15层) 1991年建板楼,链家成交,70638,626
3217,双花园西里 2室1厅 55.42平米,南 北 | 精装,2018.02.06,365,低楼层(共6层) 1983年建板楼,链家成交,66363,1111
3218,利泽西园 2室2厅 99.35平米,东 | 精装 | 有电梯,2018.02.06,615,低楼层(共24层) 1999年建塔楼,链家成交,62121,420
3219,安慧北里小区 2室1厅 58.06平米,南 | 简装 | 有电梯,2018.02.06,420,中楼层(共13层) 1988年建塔楼,链家成交,72413,1072
3220,十里堡东里 1室1厅 48.44平米,南 | 精装,2018.02.06,305,底层(共12层) 1987年建板楼,链家成交,63541,1131
3221,朝庭公寓 2室2厅 111.94平米,东南 西北 | 精装 | 有电梯,2018.02.06,860,中楼层(共27层) 2008年建板塔结合,链家成交,77477,818
